run,model,data_spec,prior_spec,constraint_spec,coefficient,time_index,posterior_mean,ci_2.5,ci_97.5
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,0,0.00877601131871102,-0.22133600914839385,0.23993678433784216
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,5,0.009318039109543744,-0.21916613471918,0.24150028389772712
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,11,0.00740641085428748,-0.2267564931731908,0.23909063984849932
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,16,0.004514620198371512,-0.23569914445399306,0.24536513722815406
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,21,0.0041466184843539046,-0.23655397818820226,0.24519080376276436
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,27,0.005193659888112742,-0.23423377218034802,0.24203267794571948
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,32,0.0056377978818447465,-0.23406048263481136,0.2424626132500902
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,37,0.005643405284169491,-0.23291646274357586,0.24498451056004422
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,43,0.004786776152872448,-0.23722029359881336,0.24499558515334324
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,48,0.004099675164634881,-0.24165007565284113,0.24810922367572977
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,53,0.004112980699813409,-0.2408308494917286,0.24838962398199518
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,59,0.0045057615191570945,-0.23723288551243507,0.2449898412286088
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,64,0.006095736667637327,-0.2319957600415501,0.24520596110291626
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,70,0.008960340727971673,-0.22146615191807462,0.2407987616375003
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,75,0.011326990642664713,-0.2151674782668914,0.2398462473583596
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,80,0.012963043782356791,-0.21402966602265971,0.24292001630235233
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,86,0.013436065913701252,-0.21342693567084722,0.24635058550522537
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,91,0.013743233988181345,-0.21502107647034993,0.24764905221852546
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,96,0.014103573345190999,-0.2158628973859526,0.24543446328745072
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,102,0.01522485382116304,-0.21524607383873728,0.25602690066745976
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,107,0.016021294236424108,-0.2176819507380225,0.25919292556278223
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,112,0.01668090135692616,-0.2198412155573061,0.2621906490232782
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,118,0.01779053497516749,-0.2206613287781839,0.26463631322466385
hsa_steady_inv_markup_full_baseline_20260623_014854,hsa_steady,inv_markup_full,baseline,unrestricted,kappa_t,123,0.018226966606668383,-0.22304343877726948,0.26922454614043234
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,0,0.11837388937068585,-0.24019786606843244,0.474798396726216
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,1,0.11809776992498972,-0.23813416089575407,0.47090909828088495
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,2,0.1176585843089444,-0.23899421788994782,0.46653800462326706
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,3,0.11711594178785804,-0.23937876257023513,0.4694146671075801
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,4,0.11734170935578632,-0.2387103604670749,0.4696098621078184
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,5,0.11752420944536597,-0.24034717193894242,0.4725415376030489
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,6,0.11754686106219424,-0.23968028205354688,0.47334253728433884
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,7,0.1179715522986749,-0.24175018345832505,0.47033348611545883
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,8,0.11790911412978199,-0.24036502942989946,0.4718294986309202
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,9,0.11772593672745732,-0.24157761523653098,0.468813290574361
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,10,0.11771727103599737,-0.2394313320075744,0.46577531604833927
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,11,0.11734489884599458,-0.24183947727228297,0.4676337327565496
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,12,0.11747142881651673,-0.23852770592900674,0.46628985127797057
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,13,0.11735260856419978,-0.24096808189501365,0.46733468214491314
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,14,0.11728570233828144,-0.23662521210048396,0.4692949422495385
hsa_steady_inv_markup_post_2008_baseline_20260623_015506,hsa_steady,inv_markup_post_2008,baseline,unrestricted,kappa_t,15,0.11704499910659162,-0.24371248799659517,0.46721752252407794
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,0,-0.018635370517162596,-0.22096141302777786,0.18861528419022988
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,4,-0.017749000503619945,-0.2184639528884962,0.18886073316790095
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,9,-0.018172947233656322,-0.21668675874731147,0.18835178943731892
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,13,-0.020103406108241028,-0.21946052400697588,0.18270691918879875
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,18,-0.021624287929653672,-0.22698438613030852,0.18980429140139046
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,22,-0.021325821565966848,-0.22366871371490393,0.18868163528523307
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,27,-0.020744009607816496,-0.2223274712194853,0.1871281001909273
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,31,-0.020307223640192888,-0.2196510194654652,0.1860629927513696
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,35,-0.0199224567532713,-0.21891528120145926,0.18635797400395304
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,40,-0.020106417652311158,-0.2194283668809344,0.18704554994385975
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,44,-0.02067684403367087,-0.2225143065414514,0.189686603346952
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,49,-0.021107032621599284,-0.22456131989209938,0.1913400735913224
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,53,-0.02112247977115973,-0.22558127464733962,0.1923681405986782
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,58,-0.021210124866668643,-0.22641694760505726,0.1908611962745007
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,62,-0.02039806578050136,-0.22023842217032458,0.19005416786201
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,67,-0.018804251077394772,-0.21298915292917756,0.1836864320784642
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,71,-0.01701983050005609,-0.215692895215379,0.18810461459922312
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,75,-0.01586135267300917,-0.21510657655281476,0.19229296796471335
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,80,-0.014328534345372538,-0.21457873804064848,0.19904910437217946
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,84,-0.014593354775603107,-0.2192075365022176,0.19904582343546337
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,89,-0.01418966638663644,-0.2261005234040129,0.19980101717695872
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,93,-0.014324541904953797,-0.22577186548923883,0.20095782467139406
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,98,-0.013660529979241533,-0.22541626748373317,0.20151983233543516
hsa_steady_inv_markup_pre_2008_baseline_20260623_015218,hsa_steady,inv_markup_pre_2008,baseline,unrestricted,kappa_t,102,-0.013001818633409894,-0.23188640180071218,0.20591713598902509
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,0,0.010875841135825732,-0.2482191497401389,0.27719653092799096
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,4,0.011079881052374247,-0.24133398979484263,0.2753530476336491
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,9,0.011200853237209797,-0.2400259748393645,0.2741381085739468
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,13,0.011505078382194485,-0.2398367169185467,0.2725449075734251
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,17,0.011233199640709483,-0.2399514551464504,0.27461640909569507
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,22,0.010829704091732822,-0.2467718035872476,0.27619778553067476
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,26,0.010938418030786247,-0.2464108589174236,0.2780836714573505
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,30,0.010444640761306937,-0.24861790374276893,0.2775717482546062
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,34,0.010473977788128143,-0.24422839519504816,0.27477588692796184
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,39,0.010860613130847827,-0.2402488731482726,0.2720714653177802
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,43,0.011327067811496266,-0.23856414904166523,0.271960367743038
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,47,0.012007473396994348,-0.23408031896281314,0.26989423067152746
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,52,0.012418907636756255,-0.2325619759349732,0.2781718972130202
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,56,0.012650548676011793,-0.23451441474479082,0.27992423309551856
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,60,0.012616292631493243,-0.2365904383137148,0.27561674982952683
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,65,0.012777925323372595,-0.2381922597741345,0.2766806558992263
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,69,0.012566779455495202,-0.23724715135533356,0.2748484035597928
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,73,0.01271489319920993,-0.23751399008444604,0.27878461181687253
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,77,0.012602855254897884,-0.23779633122419275,0.2820165009875274
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,82,0.012930549855334521,-0.24146900050062955,0.28460607668195276
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,86,0.013143442983768088,-0.2437058030386825,0.28503248789908725
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,90,0.013290827810867847,-0.24480066040239265,0.28731500947003263
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,95,0.013331362629828997,-0.2469843354217691,0.289067381960559
hsa_steady_inv_markup_start_1988_baseline_20260623_015858,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_t,99,0.013537205601619329,-0.24989346662598597,0.2911971871335649
