run,model,data_spec,prior_spec,constraint_spec,parameter,unit,mean,sd,ci_2.5,ci_97.5
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,Nhat,reported physical units,-0.05466599567060738,0.6977333622874473,-1.752454990241845,1.1614335685297845
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,Sigma,reported physical units,0.07893676842375102,0.19927498768961188,-0.029640293517069954,0.7331599865415062
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,alpha,share,0.6414255842949421,0.05229493810595879,0.5398036640930792,0.7442049178781202
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,corr_e_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,corr_e_u,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,corr_e_zeta,reported physical units,0.05768102307181306,0.13178229664001798,-0.19855830174533645,0.30480966179217883
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,corr_u_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,kappa,inflation points per x point,-0.02604968745829112,0.08118009206521604,-0.18112885331030876,0.13852619720078715
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,n,Nbar drift in ten-log-point units,-0.030406991564024342,0.018528612500846725,-0.06613029866898149,0.00723524117853263
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,phi_1,AR(1) coefficient,0.632508301107359,0.06662662945060235,0.5025321169857135,0.7599846871333173
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,rho_1,AR(2) coefficient,0.40653497124347837,0.2684347399430833,0.08017421980993533,1.1167918771273675
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,rho_2,AR(2) coefficient,-0.6143464121199663,0.320866046160603,-0.9521846926557701,0.06049897510141093
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_N,reported physical units,0.07142369322607463,0.02248151494346875,0.03999947325445001,0.12710979750266213
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_e,reported physical units,0.6607946677251256,0.04406001250545416,0.5807524422884128,0.7531450260612751
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_eps,reported physical units,0.16202059277172687,0.040527359700297236,0.08691858846922405,0.24431238700600016
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_u,reported physical units,0.1097262346371146,0.03364736745188705,0.06406866763872489,0.19151980046927036
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_zeta,reported physical units,0.8456665667305416,0.0543582158715862,0.7471917480205886,0.9599980708883408
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,theta,inflation effect per +10 log-point Nhat deviation,0.035066168558407586,0.14816194777135672,-0.24733021517482065,0.3566169536025078
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,Nbar,reported physical units,0.22457782115236075,1.8825746560191738,-3.0342081805817984,3.26537756454631
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,Nhat,reported physical units,-0.22434815613762815,0.946252991694066,-2.8997756785257756,1.2148337598528194
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,Sigma,reported physical units,0.0695605553859938,0.193496852646504,-0.07994886615219689,0.7211231449428486
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,alpha,share,0.6095423735710661,0.05291384251337337,0.5046340112896113,0.7145104161493261
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,corr_e_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,corr_e_u,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,corr_e_zeta,reported physical units,-0.061224920260069614,0.10752294412399181,-0.2799262914473254,0.13401218804140203
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,corr_u_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,kappa,inflation points per x point,0.06433099512837182,0.049462680957597566,0.0021097540392582444,0.18402471501043374
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,n,Nbar drift in ten-log-point units,-0.03568724549200419,0.02596781253629596,-0.08222255853358997,0.019021571695828413
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,phi_1,AR(1) coefficient,0.6303915496638691,0.06608406653286589,0.5028616551880166,0.7625790702500093
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,rho_1,AR(2) coefficient,0.9054396081030132,0.12342141844333739,0.6339263117906352,1.121024544717124
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,rho_2,AR(2) coefficient,0.011170420305628608,0.10538995682753026,-0.19457827067824957,0.2312320682760871
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,sigma_N,reported physical units,0.25056668009847466,0.020195654173759837,0.21323172752313704,0.2921234541169917
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,sigma_e,reported physical units,0.624005541257932,0.04262280534740176,0.5445221033257408,0.712212299731058
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,sigma_eps,reported physical units,0.20420970457435444,0.022768663762761324,0.16419408838559818,0.2528552789069827
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,sigma_u,reported physical units,0.19179393027211297,0.020253749494739896,0.1568515497118744,0.2376044956362047
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,sigma_zeta,reported physical units,0.8394031809006388,0.05274562795689283,0.7412243055155842,0.950376277827701
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,theta,inflation effect per +10 log-point Nhat deviation,-0.05983697103457338,0.24579245138326045,-0.3802116209055078,0.5407398677258016
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,Nbar,reported physical units,0.21035105935632337,1.5979796438650398,-2.3845575546220417,3.1419400195705025
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,Nhat,reported physical units,-0.2095619338158951,1.1687833740897133,-3.280123830769736,1.8947057620396328
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,alpha,share,0.6301004426126233,0.053964241236466905,0.5232634954926614,0.7369059605921794
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,delta,change in kappa_t per +10 log-point Nbar deviation,0.010356733862486525,0.01702489118813819,-0.023125236539712126,0.04318965604736985
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,gamma,change in theta_t per +10 log-point Nbar deviation,-0.02737712903440912,0.018215030870549938,-0.062740493801622,0.008722119947239726
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,kappa_0,inflation points per x point at average Nbar,-0.0003913293046869852,0.08111659992838391,-0.15971888669892056,0.16057795178265197
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,kappa_t,inflation points per x point,0.0020840327696209546,0.08660919373398535,-0.1705126983525105,0.17322129043983533
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,lambda_ez,shock loading,0.005404482987109536,0.10216433380402243,-0.2003267507786068,0.20804498704017763
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,n,Nbar drift in ten-log-point units,-0.04312342098348923,0.005564259470922197,-0.05387156974281724,-0.03324213386558295
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,phi_1,AR(1) coefficient,0.632085754014501,0.0672401093791463,0.4968794217965869,0.7619462484815928
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,rho,reported physical units,0.007567679448025963,0.13182398355457228,-0.2531070181280761,0.2659362105072191
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,rho_1,AR(2) coefficient,1.7858795380930779,0.053970525582354864,1.6723066640557238,1.8812007243035078
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,rho_2,AR(2) coefficient,-0.8015670048408454,0.052033635658329205,-0.8941867682128113,-0.6919447645911233
hsa_full_labor_share_gap_hp_baseline_20260702_073151,hsa_full,labor_share_gap_hp,baseline,unrestricted,sigma_N,reported physical units,0.029099855933018476,0.005496623856313091,0.021618168878601025,0.04297739407174802
