run,model,data_spec,prior_spec,constraint_spec,parameter,unit,mean,sd,ci_2.5,ci_97.5
ces_output_gap_bn_core_baseline_20260709_162634,ces,output_gap_bn_core,baseline,unrestricted,sigma_e,reported physical units,0.33562233596261165,0.021984737455807472,0.29597419821437176,0.3802823805277405
ces_output_gap_bn_core_baseline_20260709_162634,ces,output_gap_bn_core,baseline,unrestricted,sigma_zeta,reported physical units,0.5795317210738797,0.037219123600848114,0.5117740240167173,0.6601044208669529
ces_output_gap_bn_core_baseline_annual_q4_20260709_150606,ces,output_gap_bn_core,baseline,unrestricted,alpha,share,0.74535933074366,0.045068399740478236,0.6522883270449128,0.8301402391117918
ces_output_gap_bn_core_baseline_annual_q4_20260709_150606,ces,output_gap_bn_core,baseline,unrestricted,kappa,inflation points per x point,0.03172285402094013,0.024638150278458292,-0.017029349656504225,0.0808920938464345
ces_output_gap_bn_core_baseline_annual_q4_20260709_150606,ces,output_gap_bn_core,baseline,unrestricted,lambda_ez,shock loading,-0.12812252563349114,0.05593916327197229,-0.2369479012031043,-0.020222556287911045
ces_output_gap_bn_core_baseline_annual_q4_20260709_150606,ces,output_gap_bn_core,baseline,unrestricted,phi_1,AR(1) coefficient,0.9146103240930842,0.03378412348808781,0.8476487038421472,0.9824626974114397
ces_output_gap_bn_core_baseline_annual_q4_20260709_150606,ces,output_gap_bn_core,baseline,unrestricted,rho,reported physical units,-0.22015150343076353,0.09341584382531676,-0.4005010439134789,-0.036050782968167605
ces_output_gap_bn_core_baseline_annual_q4_20260709_150606,ces,output_gap_bn_core,baseline,unrestricted,sigma_e,reported physical units,0.33562233596261165,0.021984737455807472,0.29597419821437176,0.3802823805277405
ces_output_gap_bn_core_baseline_annual_q4_20260709_150606,ces,output_gap_bn_core,baseline,unrestricted,sigma_zeta,reported physical units,0.5795317210738797,0.037219123600848114,0.5117740240167173,0.6601044208669529
ces_output_gap_bn_core_baseline_restricted_kappa_20260709_152559,ces,output_gap_bn_core,baseline,restricted_kappa,alpha,share,0.7502011947894255,0.04421616257362897,0.661707986141649,0.8362804746544028
ces_output_gap_bn_core_baseline_restricted_kappa_20260709_152559,ces,output_gap_bn_core,baseline,restricted_kappa,kappa,inflation points per x point,0.03669266668146337,0.02084807115612666,0.002987393707768616,0.08165019177090155
ces_output_gap_bn_core_baseline_restricted_kappa_20260709_152559,ces,output_gap_bn_core,baseline,restricted_kappa,lambda_ez,shock loading,-0.13248345564707456,0.05502722242131922,-0.2397849309606884,-0.022307324713239544
ces_output_gap_bn_core_baseline_restricted_kappa_20260709_152559,ces,output_gap_bn_core,baseline,restricted_kappa,phi_1,AR(1) coefficient,0.9132186952001181,0.03335610090234511,0.8465044355852587,0.9764102076255337
ces_output_gap_bn_core_baseline_restricted_kappa_20260709_152559,ces,output_gap_bn_core,baseline,restricted_kappa,rho,reported physical units,-0.22636217302149014,0.0911620712027892,-0.3985527524905679,-0.037971653805570105
ces_output_gap_bn_core_baseline_restricted_kappa_20260709_152559,ces,output_gap_bn_core,baseline,restricted_kappa,sigma_e,reported physical units,0.33663469935692303,0.022213499278313818,0.2972226671202142,0.38399599257271333
ces_output_gap_bn_core_baseline_restricted_kappa_20260709_152559,ces,output_gap_bn_core,baseline,restricted_kappa,sigma_zeta,reported physical units,0.5777371246706818,0.037218452471366445,0.5097221220523827,0.6552108219487679
ces_output_gap_bn_core_baseline_restricted_kappa_t_20260709_154602,ces,output_gap_bn_core,baseline,restricted_kappa_t,alpha,share,0.74535933074366,0.045068399740478236,0.6522883270449128,0.8301402391117918
ces_output_gap_bn_core_baseline_restricted_kappa_t_20260709_154602,ces,output_gap_bn_core,baseline,restricted_kappa_t,kappa,inflation points per x point,0.03172285402094013,0.024638150278458292,-0.017029349656504225,0.0808920938464345
ces_output_gap_bn_core_baseline_restricted_kappa_t_20260709_154602,ces,output_gap_bn_core,baseline,restricted_kappa_t,lambda_ez,shock loading,-0.12812252563349114,0.05593916327197229,-0.2369479012031043,-0.020222556287911045
ces_output_gap_bn_core_baseline_restricted_kappa_t_20260709_154602,ces,output_gap_bn_core,baseline,restricted_kappa_t,phi_1,AR(1) coefficient,0.9146103240930842,0.03378412348808781,0.8476487038421472,0.9824626974114397
ces_output_gap_bn_core_baseline_restricted_kappa_t_20260709_154602,ces,output_gap_bn_core,baseline,restricted_kappa_t,rho,reported physical units,-0.22015150343076353,0.09341584382531676,-0.4005010439134789,-0.036050782968167605
ces_output_gap_bn_core_baseline_restricted_kappa_t_20260709_154602,ces,output_gap_bn_core,baseline,restricted_kappa_t,sigma_e,reported physical units,0.33562233596261165,0.021984737455807472,0.29597419821437176,0.3802823805277405
ces_output_gap_bn_core_baseline_restricted_kappa_t_20260709_154602,ces,output_gap_bn_core,baseline,restricted_kappa_t,sigma_zeta,reported physical units,0.5795317210738797,0.037219123600848114,0.5117740240167173,0.6601044208669529
