"date","original_series","transformed_series","trend","cycle"
"1994-07-01","0.608946","60.89460372924805","61.288330062700325","-0.3937263334522792"
"1994-10-01","0.604504","60.45039749145508","61.09852659847121","-0.6481291070161316"
"1995-01-01","0.606853","60.685302734375","60.94463647867902","-0.25933374430402145"
"1995-04-01","0.606661","60.66610336303711","60.84231701452175","-0.17621365148463472"
"1995-07-01","0.607196","60.71959686279297","60.773924560213516","-0.05432769742054469"
"1995-10-01","0.606323","60.632301330566406","60.717635733504736","-0.08533440293832888"
"1996-01-01","0.605792","60.57919692993164","60.66693907705955","-0.08774214712791166"
"1996-04-01","0.602042","60.204200744628906","60.582610050668734","-0.3784093060398246"
"1996-07-01","0.604194","60.41939926147461","60.513173573644636","-0.09377431217002621"
"1996-10-01","0.603703","60.37030029296875","60.45224449137228","-0.08194419840352968"
"1997-01-01","0.607775","60.777496337890625","60.43957354790771","0.3379227899829127"
"1997-04-01","0.603600","60.36000061035156","60.411414313255875","-0.05141370290430937"
"1997-07-01","0.602557","60.255699157714844","60.35157210265187","-0.0958729449370255"
"1997-10-01","0.609499","60.94989776611328","60.37414034957984","0.5757574165334396"
"1998-01-01","0.615788","61.57879638671875","60.52916804951892","1.0496283371998267"
"1998-04-01","0.620291","62.02909851074219","60.7730367629494","1.256061747792782"
"1998-07-01","0.619842","61.98419952392578","61.03340540649856","0.9507941174272226"
"1998-10-01","0.618716","61.87160110473633","61.25495203861633","0.6166490661200003"
"1999-01-01","0.620565","62.05649948120117","61.460421174523105","0.5960783066780658"
"1999-04-01","0.620743","62.07429885864258","61.63803260927918","0.43626624936339764"
"1999-07-01","0.619043","61.904300689697266","61.755791936027535","0.14850875366973018"
"1999-10-01","0.618996","61.899600982666016","61.82932227752537","0.07027870514064512"
"2000-01-01","0.638800","63.880001068115234","62.13169576732117","1.7483053007940648"
"2000-04-01","0.624506","62.450599670410156","62.34054387397356","0.1100557964365965"
"2000-07-01","0.633981","63.39809799194336","62.545171706186","0.8529262857573634"
"2000-10-01","0.628122","62.812198638916016","62.708095407417765","0.10410323149824814"
"2001-01-01","0.642456","64.24559783935547","62.98521540161207","1.2603824377433952"
"2001-04-01","0.631325","63.13249969482422","63.16467820371244","-0.03217850888822257"
"2001-07-01","0.628641","62.86410140991211","63.210667640828184","-0.3465662309160758"
"2001-10-01","0.625257","62.52570343017578","63.14919945493575","-0.6234960247599676"
"2002-01-01","0.615695","61.56949996948242","62.93790783942579","-1.3684078699433648"
"2002-04-01","0.617542","61.75420379638672","62.66204817227871","-0.9078443758919874"
"2002-07-01","0.613690","61.36900329589844","62.36256543915492","-0.993562143256485"
"2002-10-01","0.613075","61.30750274658203","62.05872988516291","-0.7512271385808797"
"2003-01-01","0.608195","60.81949996948242","61.75870034847051","-0.9392003789880897"
"2003-04-01","0.609872","60.98719787597656","61.48757897581297","-0.5003810998364085"
"2003-07-01","0.603680","60.36800003051758","61.207162982312106","-0.8391629517945245"
"2003-10-01","0.604160","60.41600036621094","60.94805131595114","-0.5320509497402026"
"2004-01-01","0.598041","59.804100036621094","60.6824203677538","-0.8783203311327067"
"2004-04-01","0.600728","60.07279586791992","60.45607635637095","-0.38328048845103135"
"2004-07-01","0.605218","60.52180099487305","60.353454283383584","0.1683467114894648"
"2004-10-01","0.599380","59.93800354003906","60.24983616412534","-0.3118326240862751"
"2005-01-01","0.592628","59.26280212402344","60.04860991546458","-0.7858077914411419"
"2005-04-01","0.592819","59.281898498535156","59.849690606220605","-0.5677921076854475"
"2005-07-01","0.589749","58.97489929199219","59.634960936411076","-0.6600616444188875"
"2005-10-01","0.588429","58.8428955078125","59.411621460350894","-0.5687259525383903"
"2006-01-01","0.592584","59.258399963378906","59.264714622123364","-0.006314658744454465"
"2006-04-01","0.588494","58.84939956665039","59.133219633783135","-0.28382006713274754"
"2006-07-01","0.588415","58.84150314331055","59.00663489612531","-0.16513175281476858"
"2006-10-01","0.593356","59.335601806640625","58.97736180409623","0.3582400025443924"
"2007-01-01","0.600850","60.084999084472656","59.08894850345219","0.996050581020473"
"2007-04-01","0.595061","59.506099700927734","59.19250876680939","0.31359093411834427"
"2007-07-01","0.589208","58.920799255371094","59.199017208090325","-0.27821795271923294"
"2007-10-01","0.589298","58.92980194091797","59.157517571276074","-0.22771563035810574"
"2008-01-01","0.597933","59.79330062866211","59.21141488268485","0.5818857459772601"
"2008-04-01","0.589983","58.99829864501953","59.201646779198256","-0.20334813417872757"
"2008-07-01","0.589629","58.96289825439453","59.12478819669627","-0.16188994230174406"
"2008-10-01","0.598914","59.89140319824219","59.16520107377195","0.7262021244702407"
"2009-01-01","0.577567","57.75669860839844","58.99964810345933","-1.2429494950608881"
"2009-04-01","0.582679","58.26789855957031","58.75432668375247","-0.4864281241821511"
"2009-07-01","0.577100","57.709999084472656","58.487117623214274","-0.7771185387416164"
"2009-10-01","0.570557","57.05569839477539","58.126874086520274","-1.0711756917448836"
"2010-01-01","0.561941","56.1941032409668","57.65247069268191","-1.4583674517151115"
"2010-04-01","0.563969","56.39690017700195","57.202549767446854","-0.8056495904449014"
"2010-07-01","0.562011","56.20109939575195","56.78284214151864","-0.58174274576669"
"2010-10-01","0.559663","55.96630096435547","56.40626253207125","-0.43996156771578415"
"2011-01-01","0.569681","56.96809768676758","56.216767562215786","0.7513301245517945"
"2011-04-01","0.561785","56.178497314453125","56.05263369307387","0.12586362137925564"
"2011-07-01","0.563980","56.39799880981445","55.933620534315395","0.46437827549906036"
"2011-10-01","0.551423","55.14229965209961","55.72837526351507","-0.5860756114154628"
"2012-01-01","0.560357","56.03569793701172","55.575404441925855","0.4602934950858618"
"2012-04-01","0.558580","55.85799789428711","55.49807611862555","0.35992177566155814"
"2012-07-01","0.557793","55.779300689697266","55.430846396447244","0.34845429325001925"
"2012-10-01","0.572120","57.21200180053711","55.554766480969384","1.6572353195677278"
"2013-01-01","0.558241","55.824100494384766","55.618271737048254","0.20582875733651526"
"2013-04-01","0.562392","56.239200592041016","55.64823632975733","0.5909642622836828"
"2013-07-01","0.555699","55.56990051269531","55.62216853742037","-0.052268024725059474"
"2013-10-01","0.552833","55.283302307128906","55.50901479139331","-0.22571248426440552"
"2014-01-01","0.568614","56.86140060424805","55.58196530888271","1.2794352953653414"
"2014-04-01","0.555898","55.58980178833008","55.59999872635585","-0.010196938025773726"
"2014-07-01","0.551415","55.141502380371094","55.4715856824129","-0.3300833020418061"
"2014-10-01","0.559669","55.96690368652344","55.427355879884644","0.5395478066387962"
"2015-01-01","0.564560","56.45600128173828","55.51516825442218","0.9408330273161037"
"2015-04-01","0.563537","56.35369873046875","55.60920630634175","0.7444924241270033"
"2015-07-01","0.563547","56.35470199584961","55.71483303117921","0.6398689646703986"
"2015-10-01","0.567152","56.71520233154297","55.87494498496001","0.8402573465829617"
"2016-01-01","0.568007","56.800697326660156","56.04622505487986","0.7544722717802929"
"2016-04-01","0.563197","56.3197021484375","56.146601421660534","0.1731007267769676"
"2016-07-01","0.562722","56.27220153808594","56.17158010460957","0.10062143347636972"
"2016-10-01","0.565293","56.529300689697266","56.20829084944353","0.3210098402537349"
"2017-01-01","0.568633","56.86330032348633","56.30022945619637","0.5630708672899571"
"2017-04-01","0.567091","56.70909881591797","56.35688116254891","0.3522176533690576"
"2017-07-01","0.568200","56.81999969482422","56.405415145158244","0.4145845496659763"
"2017-10-01","0.567423","56.7422981262207","56.453251623800625","0.28904650242007507"
