run,model,data_spec,prior_spec,constraint_spec,competition_measurement_frequency,coefficient,time_index,posterior_mean,ci_2.5,ci_97.5
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,21,-0.01743086817051793,-0.1300357478109181,0.10771151709912775
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,27,-0.01192156781667838,-0.12184056596586444,0.11026101696832405
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,32,-0.007764584772657489,-0.1159176348488419,0.11332040122097793
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,37,-0.003504629781397962,-0.11150114064276624,0.11523140202521417
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,43,0.001285301653821238,-0.10547921207608557,0.11946005631393361
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,48,0.005274375378180728,-0.10231795798083043,0.12214772362539568
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,53,0.009400720656577091,-0.1000599675032897,0.12644316251746907
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,59,0.014346423932331686,-0.09911604617983386,0.12944497294069762
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,64,0.01909388337196436,-0.09602370494235793,0.1364074562133987
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,70,0.0245200218786415,-0.09258827044450349,0.14319830822926696
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,75,0.02906250415683572,-0.09191409121285553,0.14907543531764889
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,80,0.03374683730066255,-0.09179054110808664,0.1568556812110757
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,86,0.038724521738968225,-0.08943313108406126,0.16857790532568082
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,91,0.04310162592723021,-0.08918065815012283,0.175582740244356
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,96,0.047081514149759834,-0.08877871459576427,0.18108281175215235
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,102,0.05250952110216281,-0.08842653086980812,0.19215964518401019
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,107,0.05664647371194503,-0.08821972782273348,0.20032995282867835
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,112,0.06056745528943651,-0.08843319730385014,0.20694386840664414
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,118,0.06575208789201649,-0.088940140552494,0.21744315439932055
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,123,0.07008774411605341,-0.09027338479272007,0.22732173913721015
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,0,0.1334279757043921,0.036045291027740664,0.23047153088104189
