"date","GDPC1_original_series","GDPC1_transformed_series","trend","cycle","cycle_conf_int_lower_bound","cycle_conf_int_upper_bound","trend_conf_int_lower_bound","trend_conf_int_upper_bound"
"1997-01-01","12115.472","940.223876953125","939.6511427968188","0.5727341563061266","-0.43772095890485074","1.5831892715171039","938.6406876816078","940.6615979120298"
"1997-04-01","12317.221","941.8753662109375","940.6388936915738","1.2364725193637573","0.08747348778600217","2.3854715509415128","939.489894659996","941.7878927231516"
"1997-07-01","12471.01","943.1162109375","941.7151146079691","1.4010963295308607","0.2462939408068867","2.5558987182548347","940.5603122192451","942.8699169966931"
"1997-10-01","12577.495","943.9664306640625","942.7892751559606","1.177155508101938","0.245596529319552","2.108714486884324","941.8577161771782","943.720834134743"
"1998-01-01","12703.742","944.9652099609375","943.8534280405694","1.1117819203680719","0.3098346848256919","1.913729155910452","943.051480805027","944.6553752761117"
"1998-04-01","12821.339","945.8865966796875","944.9090053829332","0.9775912967543232","0.16483711877440033","1.790345474734246","944.0962512049532","945.7217595609131"
"1998-07-01","12982.752","947.1376953125","945.994563249959","1.1431320625409496","0.3231590757540551","1.9631050493278441","945.1745902631721","946.8145362367459"
"1998-10-01","13191.67","948.7340698242188","947.1582637623635","1.57580606185523","0.7672743420222792","2.3843377816881812","946.3497320425306","947.9667954821964"
"1999-01-01","13315.597","949.6691284179688","948.3139688352449","1.3551595827238636","0.5526053767936179","2.1577137886541093","947.5114146293146","949.1165230411751"
"1999-04-01","13426.748","950.5004272460938","949.4243344471773","1.076092798916444","0.3049310442332651","1.8472545535996228","948.6531726924942","950.1954962018605"
"1999-07-01","13604.771","951.8175659179688","950.5545294598742","1.263036458094616","0.48219241090438236","2.0438805052848497","949.7736854126839","951.3353735070644"
"1999-10-01","13827.98","953.4449462890625","951.7715285897235","1.6734176993389849","0.9057221592019676","2.4411132394760022","951.0038330495865","952.5392241298605"
"2000-01-01","13878.147","953.8070678710938","952.8944041637234","0.912663707370326","0.06167589746197266","1.7636515172786793","952.043416353815","953.7453919736317"
"2000-04-01","14130.908","955.6119995117188","954.0925820130403","1.5194174986784625","0.6337850772883014","2.405049920068624","953.2069495916502","954.9782144344305"
"2000-07-01","14145.312","955.7138671875","955.1756566044897","0.5382105830103047","-0.3976354658606934","1.4740566318813029","954.2398105556188","956.1115026533607"
"2000-10-01","14229.765","956.3091430664062","956.1546377704807","0.15450529592554368","-0.8339075890307466","1.1429181808818338","955.1662248855243","957.143050655437"
"2001-01-01","14183.12","955.9807739257812","956.934165801328","-0.9533918755467996","-2.0823598927674527","0.1755761416738535","955.8051977841073","958.0631338185487"
"2001-04-01","14271.694","956.6033325195312","957.6313706194773","-1.0280380999460306","-2.1629602672850776","0.10688406739301648","956.4964484521382","958.7662927868163"
"2001-07-01","14214.516","956.201904296875","958.1518391226306","-1.9499348257555895","-3.0508485528833234","-0.8490210986278559","957.0509253955029","959.2527528497583"
"2001-10-01","14253.574","956.476318359375","958.5637833376002","-2.0874649782251407","-3.1890480411018403","-0.985881915348441","957.4622002747235","959.6653664004768"
"2002-01-01","14372.785","957.3092041015625","958.9811732374526","-1.6719691358900475","-2.759965894628296","-0.5839723771517991","957.8931764787144","960.0691699961908"
"2002-04-01","14460.848","957.9199829101562","959.4075319160652","-1.4875490059089387","-2.5065868896672576","-0.46851112215061996","958.3884940323069","960.4265697998235"
"2002-07-01","14519.633","958.32568359375","959.8113823131441","-1.4856987193940714","-2.4943936124081127","-0.47700382638003","958.80268742013","960.8200772061582"
"2002-10-01","14537.58","958.44921875","960.1556624495172","-1.7064436995172374","-2.8235444487804524","-0.5893429502540224","959.038561700254","961.2727631987804"
"2003-01-01","14614.141","958.9744873046875","960.5059842242675","-1.5314969195799981","-2.6389785052584678","-0.42401533390152846","959.3985026385891","961.613465809946"
"2003-04-01","14743.567","959.856201171875","960.948068978153","-1.091867806277984","-2.1409859351891884","-0.042749677366779704","959.8989508492417","961.9971871070642"
"2003-07-01","14988.782","961.5057373046875","961.5790376085766","-0.0733003038891853","-1.1362254094146018","0.9896248016362312","960.5161125030512","962.6419627141021"
"2003-10-01","15162.76","962.6597900390625","962.3441860403918","0.3156039986706195","-0.7571222264718077","1.3883302238130466","961.2714598152494","963.4169122655343"
"2004-01-01","15248.68","963.2247924804688","963.1176558434473","0.10713663702139409","-0.9849522107057128","1.199225484748501","962.0255669957202","964.2097446911745"
"2004-04-01","15366.85","963.9967651367188","963.9086285346556","0.08813660206314497","-1.006812966854261","1.1830861709805507","962.8136789657382","965.003578103573"
"2004-07-01","15512.619","964.94091796875","964.7397431006425","0.20117486810745944","-0.8665851159897411","1.26893485220466","963.6719831165453","965.8075030847397"
"2004-10-01","15670.88","965.9559326171875","965.6256904932563","0.3302421239311438","-0.6804095328881562","1.3408937807504437","964.6150388364371","966.6363421500756"
"2005-01-01","15844.727","967.0592041015625","966.5669324642722","0.49227163729034185","-0.5157102637934695","1.500253538374153","965.5589505631884","967.574914365356"
"2005-04-01","15922.782","967.5505981445312","967.465172984964","0.0854251595671704","-0.923482938430765","1.094333257565106","966.4562648869661","968.474081082962"
"2005-07-01","16047.587","968.3313598632812","968.3339956293859","-0.002635766104609186","-1.021289809737405","1.0160182775281865","967.3153415857531","969.3526496730186"
"2005-10-01","16136.734","968.8853759765625","969.1520775671986","-0.26670159063614335","-1.223350287904938","0.6899471066326512","968.1954288699299","970.1087262644674"
"2006-01-01","16353.835","970.2217407226562","970.0265602265199","0.19518049613630917","-0.7718576023699889","1.1622185946426073","969.0595221280136","970.9935983250263"
"2006-04-01","16396.151","970.4801635742188","970.83124567931","-0.35108210509123416","-1.3123846049404788","0.6102203947580104","969.8699431794607","971.7925481791592"
"2006-07-01","16420.738","970.6300048828125","971.5147617986383","-0.8847569158258022","-1.7960721828595247","0.026558351207920383","970.6034465316046","972.4260770656721"
