run,model,data_spec,prior_spec,constraint_spec,n_transform,parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,log100_centered10,sigma_e,0.6530123917345451,0.04310440943985183,0.5748093263442392,0.7418497214416834,0.0008204912708352284,2759.913486697316,2898.5494433217236,0.9999527871184192,
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,log100_centered10,sigma_zeta,0.8470617499815896,0.053009770054450095,0.7548625539224708,0.960549866022877,0.0009370891968660311,3200.0,3200.0,0.9996875649214242,
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,log100_centered10,sigma_u,0.04854057881928627,0.004464196187626428,0.040507314324703385,0.0584862685034849,8.362192977028318e-05,2850.008617201311,3004.094620830438,0.9997238568471379,
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,log100_centered10,sigma_eps,0.033493433684401365,0.003666538770418436,0.02706834268317964,0.04135011438902248,7.997112323523267e-05,2102.065146352927,2336.7756494654436,0.9997203141967214,
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,log100_centered10,sigma_N,0.023918622251569356,0.002420546061951196,0.01959902757870431,0.02931201181066477,4.8635338781793815e-05,2476.9817806763463,2832.023544737203,1.0010079587383067,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,alpha,0.6095423735710661,0.05291384251337337,0.5046340112896113,0.7145104161493261,0.0013971445292835416,1434.352622233702,1863.4080394756677,0.9997066889819872,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,kappa,0.06433099512837182,0.049462680957597566,0.0021097540392582444,0.18402471501043374,0.0009547462363038181,2683.980734848803,2826.000702992424,0.9999246470353438,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,theta,-0.05983697103457338,0.24579245138326045,-0.3802116209055078,0.5407398677258016,0.016508296680856953,221.68308239675915,938.1662736009908,1.0049969287975324,bulk ESS < 400
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,phi_1,0.6303915496638691,0.06608406653286589,0.5028616551880166,0.7625790702500093,0.0011685482778080241,3198.1600956752604,3120.0921345098745,0.999794731215771,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,rho_1,0.9054396081030132,0.12342141844333739,0.6339263117906352,1.121024544717124,0.0033008106755409686,1398.1051522537848,1829.8774940788708,0.9997333723990663,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,rho_2,0.011170420305628608,0.10538995682753026,-0.19457827067824957,0.2312320682760871,0.002305135836868241,2090.2845382277633,2389.2801130369544,0.9997178266089366,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,n,-0.03568724549200419,0.02596781253629596,-0.08222255853358997,0.019021571695828413,0.0012834077189835444,409.39396901666504,902.0374105093441,1.0023660751846806,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,sigma_e,0.624005541257932,0.04262280534740176,0.5445221033257408,0.712212299731058,0.0008585042005358161,2464.8994762305033,3162.802655781089,0.9996968423667668,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,sigma_zeta,0.8394031809006388,0.05274562795689283,0.7412243055155842,0.950376277827701,0.0009324197801565416,3200.0,3043.7914141345614,0.9999073849918287,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,sigma_u,0.19179393027211297,0.020253749494739896,0.1568515497118744,0.2376044956362047,0.0004291288657447224,2227.5907759665706,2697.1950541401065,1.0000563159500533,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,sigma_eps,0.20420970457435444,0.022768663762761324,0.16419408838559818,0.2528552789069827,0.0006409823259521296,1261.7780785153748,2063.1991138610506,0.9998295093134594,
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,sigma_N,0.25056668009847466,0.020195654173759837,0.21323172752313704,0.2921234541169917,0.0003889850454582555,2695.5664371156713,2864.3792237656835,0.9997238288334307,
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,alpha,0.6361633211526591,0.0635179491301241,0.5108449071466759,0.7582670043382962,0.0036961454802716936,295.32133353684907,2006.45419354879,0.9997839477442354,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,kappa,0.08384231578978549,0.04869824061988239,-0.009354839737505578,0.18069738589040785,0.0029834500114452175,266.43361133892,1474.2516717113044,1.0003977700680995,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,theta,0.1174316625776305,0.31487705365438734,-0.3556000636837082,0.6461935491018013,0.03882421268887997,65.7774012184498,946.37322761544,0.9998816486279306,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,phi_1,0.9162614778641114,0.03180546725523876,0.855119985045892,0.9786184555490919,0.0005982894673861007,2826.0565354184505,2896.490456224628,0.9998683531189355,
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,rho_1,0.9121291683784734,0.11577184467672298,0.66384130644145,1.1180470693652076,0.003621869007943466,1021.7400762195597,1128.5247212855252,1.001266250604576,
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,rho_2,0.01728476953417654,0.10159449556737425,-0.17708448295205242,0.23547261500624533,0.002046185117928475,2465.190658086853,2861.7566290479467,0.9997418598991659,
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,n,-0.02502397212579696,0.027639196893407405,-0.07929023385893491,0.025192031410619747,0.002564259293839392,116.17882046588217,749.9113730066888,1.0004156793580488,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_e,0.6024212354221844,0.0437449611806468,0.5206913124588214,0.6888374779642985,0.00199188656538773,482.3106658592537,2237.5114426621108,1.0014325283635674,
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_zeta,0.55714822732117,0.03479629639610582,0.4939737833780641,0.6306246826549778,0.0006151174285465862,3200.0,2897.130412757808,0.9996887861951987,
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_u,0.19526690237585284,0.021227164408955175,0.15742895267578694,0.23944694258958066,0.0005117013115925085,1720.881266695664,2673.1938697251567,0.9996958461215912,
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_eps,0.20825333941155924,0.02308017168277829,0.16715947491978328,0.2580348585744814,0.0007577174965875574,927.8193775865512,2271.946851664922,1.0016276842460892,
hsa_dynamic_output_gap_bn_baseline_20260622_222415,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_N,0.2511559689480517,0.02010954022698467,0.21614473075397514,0.2943395709633271,0.00036765410726407905,2991.750955116245,3200.0,1.0001587256516342,
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,alpha,0.6361633211526591,0.0635179491301241,0.5108449071466759,0.7582670043382962,0.0036961454802716936,295.32133353684907,2006.45419354879,0.9997839477442354,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,kappa,0.08384231578978549,0.04869824061988239,-0.009354839737505578,0.18069738589040785,0.0029834500114452175,266.43361133892,1474.2516717113044,1.0003977700680995,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,theta,0.1174316625776305,0.31487705365438734,-0.3556000636837082,0.6461935491018013,0.03882421268887997,65.7774012184498,946.37322761544,0.9998816486279306,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,phi_1,0.9162614778641114,0.03180546725523876,0.855119985045892,0.9786184555490919,0.0005982894673861007,2826.0565354184505,2896.490456224628,0.9998683531189355,
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,rho_1,0.9121291683784734,0.11577184467672298,0.66384130644145,1.1180470693652076,0.003621869007943466,1021.7400762195597,1128.5247212855252,1.001266250604576,
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,rho_2,0.01728476953417654,0.10159449556737425,-0.17708448295205242,0.23547261500624533,0.002046185117928475,2465.190658086853,2861.7566290479467,0.9997418598991659,
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,n,-0.02502397212579696,0.027639196893407405,-0.07929023385893491,0.025192031410619747,0.002564259293839392,116.17882046588217,749.9113730066888,1.0004156793580488,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_e,0.6024212354221844,0.0437449611806468,0.5206913124588214,0.6888374779642985,0.00199188656538773,482.3106658592537,2237.5114426621108,1.0014325283635674,
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_zeta,0.55714822732117,0.03479629639610582,0.4939737833780641,0.6306246826549778,0.0006151174285465862,3200.0,2897.130412757808,0.9996887861951987,
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_u,0.19526690237585284,0.021227164408955175,0.15742895267578694,0.23944694258958066,0.0005117013115925085,1720.881266695664,2673.1938697251567,0.9996958461215912,
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_eps,0.20825333941155924,0.02308017168277829,0.16715947491978328,0.2580348585744814,0.0007577174965875574,927.8193775865512,2271.946851664922,1.0016276842460892,
hsa_dynamic_output_gap_bn_baseline_20260622_233235,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_N,0.2511559689480517,0.02010954022698467,0.21614473075397514,0.2943395709633271,0.00036765410726407905,2991.750955116245,3200.0,1.0001587256516342,
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,alpha,0.6361633211526591,0.0635179491301241,0.5108449071466759,0.7582670043382962,0.0036961454802716936,295.32133353684907,2006.45419354879,0.9997839477442354,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,kappa,0.08384231578978549,0.04869824061988239,-0.009354839737505578,0.18069738589040785,0.0029834500114452175,266.43361133892,1474.2516717113044,1.0003977700680995,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,theta,0.1174316625776305,0.31487705365438734,-0.3556000636837082,0.6461935491018013,0.03882421268887997,65.7774012184498,946.37322761544,0.9998816486279306,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,phi_1,0.9162614778641114,0.03180546725523876,0.855119985045892,0.9786184555490919,0.0005982894673861007,2826.0565354184505,2896.490456224628,0.9998683531189355,
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,rho_1,0.9121291683784734,0.11577184467672298,0.66384130644145,1.1180470693652076,0.003621869007943466,1021.7400762195597,1128.5247212855252,1.001266250604576,
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,rho_2,0.01728476953417654,0.10159449556737425,-0.17708448295205242,0.23547261500624533,0.002046185117928475,2465.190658086853,2861.7566290479467,0.9997418598991659,
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,n,-0.02502397212579696,0.027639196893407405,-0.07929023385893491,0.025192031410619747,0.002564259293839392,116.17882046588217,749.9113730066888,1.0004156793580488,bulk ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_e,0.6024212354221844,0.0437449611806468,0.5206913124588214,0.6888374779642985,0.00199188656538773,482.3106658592537,2237.5114426621108,1.0014325283635674,
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_zeta,0.55714822732117,0.03479629639610582,0.4939737833780641,0.6306246826549778,0.0006151174285465862,3200.0,2897.130412757808,0.9996887861951987,
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_u,0.19526690237585284,0.021227164408955175,0.15742895267578694,0.23944694258958066,0.0005117013115925085,1720.881266695664,2673.1938697251567,0.9996958461215912,
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_eps,0.20825333941155924,0.02308017168277829,0.16715947491978328,0.2580348585744814,0.0007577174965875574,927.8193775865512,2271.946851664922,1.0016276842460892,
hsa_dynamic_output_gap_bn_baseline_20260623_010000,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_N,0.2511559689480517,0.02010954022698467,0.21614473075397514,0.2943395709633271,0.00036765410726407905,2991.750955116245,3200.0,1.0001587256516342,
hsa_dynamic_output_gap_bn_baseline_20260702_071958,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,alpha,0.6672315576079311,0.05957844047129855,0.5462750446830259,0.7837503193962674,0.0010532079817443562,3200.0,3200.0,1.00003454585088,
hsa_dynamic_output_gap_bn_baseline_20260702_071958,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,kappa,0.05842165969645929,0.042329391974684945,-0.023472440272400953,0.13980438801070222,0.0008180289960896418,2677.6059497016354,3200.0,1.0014068349876515,
hsa_dynamic_output_gap_bn_baseline_20260702_071958,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,theta,-0.06928648274940846,0.0613749112959833,-0.1648749321720178,0.09392998467966988,0.0057081971436767805,115.60691899690843,97.53560446637587,1.018442220392433,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_dynamic_output_gap_bn_baseline_20260702_071958,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,phi_1,0.9152667712592857,0.03329335364736186,0.8508725775296405,0.9811464352491892,0.0005885489033122862,3200.0,3200.0,1.0003605838410026,
hsa_dynamic_output_gap_bn_baseline_20260702_071958,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,rho_1,1.7717133257406623,0.05730945862030732,1.657759028425506,1.8798214238567394,0.0025753138872385683,495.2132682464444,457.60723857843965,1.002457268053691,
hsa_dynamic_output_gap_bn_baseline_20260702_071958,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,rho_2,-0.7853314040123556,0.054994095411351085,-0.8869077534341246,-0.6745581235025349,0.0021674540709146948,643.7723485097417,606.6778405323071,1.0014526735169984,
hsa_dynamic_output_gap_bn_baseline_20260702_071958,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,n,-0.04955316487010623,0.017627883299934234,-0.07409408979757588,0.008051245088423333,0.0020528610120322385,73.73628280010341,59.65036276212715,1.0265478204886067,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
